,Project ID,Project Name,Country,Methodology,Project Size,Estimated Emission Reductions,Actual Emission Reductions
209,VCS_2438,Distribution of Improved cook stove - Phase 10,India,AMS-IIG;,UNKNOWN,63095.0,58695.0
210,VCS_2439,Distribution of Improved cook stove - Phase 18,India,AMS-IIG;,UNKNOWN,64725.0,61178.0
211,VCS_2440,Distribution of Improved cook stove - Phase 20,India,AMS-IIG;,UNKNOWN,64275.0,61485.0
212,VCS_2442,Distribution of Improved cook stove - Phase 24,India,AMS-IIG;,UNKNOWN,63375.0,59605.0
213,VCS_2443,Distribution of Improved cook stove - Phase 25,India,AMS-IIG;,UNKNOWN,64050.0,59165.0
214,VCS_2444,Distribution of Improved cook stove - Phase 17,India,AMS-IIG;,UNKNOWN,64725.0,60070.0
215,VCS_2434,Off grid Solar PV project at IAMGOLD Essakane SA Gold Mine,Burkina Faso,AMS-IA;,UNKNOWN,108716.0,57830.0
216,VCS_2433,Use of waste gas at Namakwa Sands in South Africa - CER Conversion,South Africa,ACM0012;,UNKNOWN,84432.0,217566.0
217,VCS_2425,Distribution of Improved cook stove - Phase IV,India,AMS-IIG;,UNKNOWN,64545.0,60215.0
218,VCS_2426,Distribution of improved cook stove- phase V,India,AMS-IIG;,UNKNOWN,65310.0,61959.0
219,VCS_2427,Distribution of Improved cook stove - Phase VI,India,AMS-IIG;,UNKNOWN,64950.0,55045.0
220,VCS_2428,Distribution of Improved cook stove - Phase 14,India,AMS-IIG;,UNKNOWN,65250.0,61559.0
221,VCS_2429,Distribution of Improved cook stove- Phase 15,India,AMS-IIG;,UNKNOWN,64215.0,58532.0
222,VCS_2430,Distribution of Improved cook stove - Phase 16,India,AMS-IIG;,UNKNOWN,64725.0,61240.0
223,VCS_2432,Omnia N2O Abatement Project II - CER Conversion,South Africa,Methodology Under Development;,UNKNOWN,2088828.0,186734.0
224,VCS_2423,Distribution of Improved cook stove - Phase II,India,AMS-IIG;,UNKNOWN,63220.0,59385.0
225,VCS_2422,Distribution of Improved cook stove - Phase I,India,AMS-IIG;,UNKNOWN,63220.0,60955.0
226,VCS_2424,Distribution of Improved cook stove - Phase III,India,AMS-IIG;,UNKNOWN,65625.0,60724.0
227,VCS_2418,Gansu Lanzhou Afforestation Project,China,AR-ACM0003;,UNKNOWN,588200.0,63340.0
228,VCS_2415,Distribution of Improved cook stove - Phase 11,India,AMS-IIG;,UNKNOWN,67140.0,55467.0
229,VCS_2416,Distribution of Improved cook stove - Phase 12,India,AMS-IIG;,UNKNOWN,69650.0,60203.0
230,VCS_2417,Distribution of Improved cook stove - Phase 13,India,AMS-IIG;,UNKNOWN,67100.0,60837.0
231,VCS_2414,Davidson County Landfill,United States of America,Climate Action Reserve Landfill Project Protocol;,UNKNOWN,350000.0,338863.0
232,VCS_2412,Mindanao Tree Planting Program for our Climate and Communities (MinTrees),Philippines,AR-ACM0003;,UNKNOWN,198090.0,12685.0
233,VCS_2410,"REFORESTATION OF DEGRADED FOREST RESERVE AREAS IN GHANA, WEST AFRICA",Ghana,AR-ACM0003;,UNKNOWN,184916.0,178535.0
234,VCS_2409,Cleaner Cooking Solutions Program,Cambodia,VM0050;,UNKNOWN,841424.0,146182.0
235,VCS_2405,Gansu Dingxi Afforestation Project,China,AR-ACM0003;,UNKNOWN,3534050.0,248558.0
236,VCS_2404,Reforestation of degraded land by MTPL in India,India,AR-ACM0001;,UNKNOWN,146998.0,1223324.0
237,VCS_2402,Linshu Biogas Recovery and Power Generation Project,China,ACM0014;,UNKNOWN,1438764.0,1034438.0
238,VCS_2401,Reforestation of Degraded Lands in Sierra Leone,Sierra Leone,AR-AM0003;,UNKNOWN,505188.0,126297.0
239,VCS_2400,DelAgua Public Health Program in Eastern Africa - CER Conversion,Rwanda,AMS-IIG;,UNKNOWN,67656.0,650000.0
240,VCS_2396,Adjusted Water Management in Rice Cultivation in Nanling County,China,AMS-IIIAU;,UNKNOWN,160674.0,180000.0
241,VCS_2397,Adjusted Water Management in Rice Cultivation in Chizhou City,China,AMS-IIIAU;,UNKNOWN,160617.0,180000.0
242,VCS_2398,Qiantai Adjusted Water Management in Rice Cultivation,China,AMS-IIIAU;,UNKNOWN,160536.0,180000.0
243,VCS_2399,Adjusted Water Management in Rice Cultivation in Wangjiang County and Susong County,China,AMS-IIIAU;,UNKNOWN,160686.0,180000.0
244,VCS_2393,Omnia Nitrous Oxide (N20) Reduction Project - CER Conversion,South Africa,AM0028;,UNKNOWN,3797217.0,127098.0
245,VCS_2394,Project for the catalytic reduction of N2O emissions with a secondary catalyst inside the ammonia reactor of the No. 9 nitric acid plant at African Explosives Ltd (“AEL”) - CER Conversion,South Africa,AM0034;,UNKNOWN,700674.0,261199.0
246,VCS_2391,Gansu Tianshui Afforestation Project,China,AR-ACM0003;,UNKNOWN,1710015.0,109527.0
247,VCS_2390,Installation of high efficiency wood burning cookstoves in Angola,Angola,VMR0006;,UNKNOWN,5135576.0,11058.0
248,VCS_2389,Clean Cook Stoves in Sub-Saharan Africa by ClimateCare Limited - CER Conversion,Ghana,AMS-IIG;,UNKNOWN,136734.0,3508.0
249,VCS_2387,Liugui Afforestation Project,China,AR-ACM0003;,UNKNOWN,4390690.0,292465.0
250,VCS_2388,N2O ABATEMENT PROJECT AT AEL 11_. - CER Conversion,South Africa,AM0034;,UNKNOWN,2156648.0,637391.0
251,VCS_2386,Rotunda Forest Carbon Project,Romania,VM0012;,UNKNOWN,5662.0,6624.0
252,VCS_2384,Recipe for Change Grouped Project,South Africa,AMS-IIC; AMS-IIG;,UNKNOWN,206508.0,306662.0
253,VCS_2383,Guizhou Wenjiaba CMM Power Generation Project,China,ACM0008;,UNKNOWN,206594.0,49822.0
254,VCS_2381,Durango – EcoMethane Landfill Gas to Energy Project - CER Conversion,Mexico,AMS-ID;,UNKNOWN,83340.0,5684.0
255,VCS_2378,Miaoling Afforestation Project,China,AR-ACM0003;,UNKNOWN,2750694.0,437802.0
256,VCS_2379,Huadu Afforestation Project,China,AR-ACM0003;,UNKNOWN,3512025.0,810767.0
257,VCS_2375,Jilin Sanchazi Afforestation Project,China,AR-ACM0003;,UNKNOWN,52880.0,111338.0
258,VCS_2371,Installation of high efficiency wood burning cookstoves in Zambia - Project 2,Zambia,VMR0006;,UNKNOWN,6852312.0,951836.0
259,VCS_2372,Installation of high efficiency wood burning cookstoves in Malawi - Project 2,Malawi,VMR0006;,UNKNOWN,7698276.0,4444642.0
260,VCS_2373,Yellow Ipê Grouped REDD Project,Brazil,VM0015;,UNKNOWN,540179.0,16772.0
261,VCS_2369,Forestal Apepu Carbon Project,Paraguay,AR-ACM0003;,UNKNOWN,12902.0,1457.0
262,VCS_2370,Zhangye City Afforestation Project in Gansu Province,China,AR-ACM0003;,UNKNOWN,1191960.0,182466.0
263,VCS_2367,"Afforestation in Eucalyptus and Acacia plantations for Burapha Agroforestry Co., Ltd.",Lao People's Democratic Republic,AR-ACM0003;,UNKNOWN,179784.0,134440.0
264,VCS_2365,Integrated Project for Reforestation and Agroforestry on Degraded lands in Nicaragua,Nicaragua,AR-ACM0003;,UNKNOWN,29287.0,15912.0
265,VCS_2366,Installation of high efficiency wood burning cookstoves in Tanzania,Tanzania,VMR0006;,UNKNOWN,7529084.0,1041714.0
266,VCS_2362,Adjusted Water Management in Rice Cultivation in Tongcheng City,China,AMS-IIIAU;,UNKNOWN,160503.0,180000.0
267,VCS_2361,Afforestation in cooperation with local landowners for Forestal San Pedro S.A,Paraguay,AR-ACM0003;,UNKNOWN,273294.0,158816.0
268,VCS_2358,Nanchang Zhonglan Huanneng Technical Service Co. Ltd. Maiyuan LFG Power Generation Project,China,ACM0001;,UNKNOWN,622796.0,733155.0
269,VCS_2357,Improved cook stove market development in rural Nepal,Nepal,AMS-IIG;,UNKNOWN,223815.0,101747.0
270,VCS_2355,Suzhou Qizishan MSW landfill site redundant LFG recovery to power project,China,ACM0001;,UNKNOWN,120951.0,212590.0
271,VCS_2352,Shizaiqian MSW landfill site LFG recovery to power project,China,ACM0001;,UNKNOWN,265076.0,421050.0
272,VCS_2353,Qingdao Xiaojianxi Phase II MSW landfill site LFG recovery to power project,China,ACM0001;,UNKNOWN,365785.0,524297.0
273,VCS_2354,Yichang Sunjiawan MSW landfill site LFG recovery to power project,China,ACM0001;,UNKNOWN,195736.0,150918.0
274,VCS_2349,Installation of high efficiency wood burning cookstoves in Kenya,Kenya,VM0050;,UNKNOWN,4500000.0,246107.0
275,VCS_2350,Installation of high efficiency wood burning cookstoves in Uganda,Uganda,VMR0006;,UNKNOWN,2919960.0,31545.0
276,VCS_2351,Installation of high efficiency wood burning cookstoves in Mozambique,Mozambique,VMR0006;,UNKNOWN,5139234.0,200824.0
277,VCS_2348,Motion Energy EV Industry Charger Project,United Kingdom of Great Britain and Northern Ireland,VM0038;,UNKNOWN,20000.0,128.0
278,VCS_2347,FOÇA BIOGAS ENERGY POWER PLANT,Türkiye,AM0073;,UNKNOWN,995385.0,412136.0
279,VCS_2343,Zhanjiang Mangrove Afforestation Project,China,AR-AM0014;,UNKNOWN,4020.0,5880.0
280,VCS_2340,Installation of high efficiency wood burning cookstoves in Zambia,Zambia,VMR0006;,UNKNOWN,6852312.0,780281.0
281,VCS_2341,Installation of high efficiency wood burning cookstoves in Zimbabwe,Zimbabwe,VMR0006;,UNKNOWN,1817096.0,1249487.0
282,VCS_2342,Installation of high efficiency wood burning cookstoves in Malawi,Malawi,VMR0006;,UNKNOWN,3663352.0,2803221.0
283,VCS_2338,"TIST Program in Kenya, VCS-CCB 010",Kenya,AR-AMS0007;,UNKNOWN,93619.0,22104.0
284,VCS_2339,"TIST Program in Uganda, VCS-CCB 010",Uganda,AR-AMS0007;,UNKNOWN,83340.0,155813.0
285,VCS_2337,Sanya Landfill Gas Power Generation Project,China,ACM0001;,UNKNOWN,269253.0,238749.0
286,VCS_2336,Energy Efficient Cook Stove Implementation in India,India,VMR0006;,UNKNOWN,223560.0,104799.0
287,VCS_2335,Zhangjiakou Landfill Gas Power Generation Project,China,ACM0001;,UNKNOWN,411468.0,325553.0
288,VCS_2334,Oaxaca II Wind Energy Project. - CER Conversion,Mexico,ACM0002;,UNKNOWN,240159.0,1832.0
289,VCS_2332,Culiacan Norther Landfill Ga Project - CER Conversion,Mexico,ACM0001;,UNKNOWN,42746.0,375.0
290,VCS_2333,"Landfill Gas Recovery and Flaring Project in the El Verde Landfill, León - CER Conversion",Mexico,ACM0001;,UNKNOWN,710820.0,141239.0
291,VCS_2326,Guangxi Jinxiu IFM (conversion  of  logged  to  protected  forest)  Project,China,VM0010;,UNKNOWN,234004.0,496532.0
292,VCS_2327,Guangxi Huanjiang IFM (conversion of logged to protected forest) Project,China,VM0010;,UNKNOWN,215968.0,545081.0
293,VCS_2324,COMMUNITY BASED AVOIDED DEFORESTATION PROJECT IN GUINEA-BISSAU - REDD,Guinea-Bissau,VM0007;,UNKNOWN,920436.0,302043.0
294,VCS_2323,7 MW Bundled Hydro power project at Himachal Pradesh of Raajratna Energy Holdings Pvt. Ltd,India,AMS-ID;,UNKNOWN,78772.0,69044.0
295,VCS_2322,Monet Forest Conservation Project,Canada,VM0012;,UNKNOWN,7552.0,27797.0
296,VCS_2319,"Agroforestry plantation Bateke Plateau, Republic of Congo",Congo,AR-ACM0003;,UNKNOWN,108306.0,5770.0
297,VCS_2316,"BRASCARBON Methane Recovery Project BCA-BRA-08, Brazil CDM - CER Conversion",Brazil,AMS-IIID;,UNKNOWN,27418.0,20000.0
298,VCS_2310,Anhuang Afforestation Project,China,AR-ACM0003;,UNKNOWN,3645576.0,925843.0
299,VCS_2309,Henrietta solar PV project,Mauritius,ACM0002;,UNKNOWN,105016.0,94131.0
300,VCS_2307,Ambatolampy Solar PV,Madagascar,ACM0002;,UNKNOWN,93724.0,69613.0
301,VCS_2308,Solitude 16 MW solar PV,Mauritius,ACM0002;,UNKNOWN,144920.0,92816.0
302,VCS_2306,São João Landfill Gas to Energy Project (SJ) - CER Conversion,Brazil,ACM0001;,UNKNOWN,76429.0,93646.0
303,VCS_2303,Energy Efficient Cooking Solution for low emission development in Nepal-2,Nepal,AMS-IIG;,UNKNOWN,168360.0,109844.0
304,VCS_2302,Guizhou Dongyijing CMM Power Generation Project,China,ACM0008;,UNKNOWN,522660.0,259641.0
305,VCS_2299,Hunan Xiangtan Landfill Gas Power Generation Project,China,ACM0001;,UNKNOWN,418328.0,301718.0
306,VCS_2296,CYY Global Plus Wastewater Treatment and Biogas Utilization Project,Thailand,ACM0014;,UNKNOWN,372291.0,119905.0
307,VCS_2293,NIHT Topaiyo REDD +,Papua New Guinea,VM0009;,UNKNOWN,2262521.0,1327442.0
308,VCS_2291,Guizhou Panjiang Low Concentration Coal Mine Methane Power Generation Project Phase 2,China,ACM0008;,UNKNOWN,1679700.0,1111716.0
309,VCS_2292,Guizhou Panjiang Low Concentration Coal Mine Methane Power Generation Project Phase 3,China,ACM0008;,UNKNOWN,2356748.0,1346326.0
310,VCS_2290,BLUE CARBON PROJECT GULF OF MORROSQUILLO “VIDA MANGLAR”,Colombia,VM0007;,UNKNOWN,125240.0,59363.0
311,VCS_2278,The Jaguar Amazon REDD+ Project,Peru,VM0006;,UNKNOWN,11255553.0,3002760.0
312,VCS_1039,AES Saurashtra Windfarms,India,ACM0002;,UNKNOWN,803850.0,573751.0
313,VCS_1045,"Wind Power Project at Rajkot, Gujarat",India,ACM0002;,UNKNOWN,425196.0,378495.0
314,VCS_1051,Heilongjiang Wangyunfeng Wind Power Project,China,ACM0002;,UNKNOWN,493720.0,286952.0
315,VCS_1049,Heilongjiang Bianfushan Wind Power Project,China,ACM0002;,UNKNOWN,375090.0,218613.0
316,VCS_1058,Clean Energy Project in the State of Tamil Nadu,India,ACM0002;,UNKNOWN,55092.0,28216.0
317,VCS_1068,Hydroelectric Project El Edén,Colombia,ACM0002;,UNKNOWN,157932.0,73110.0
318,VCS_1069,"8 MW bundled wind power project, proposed by Ghodawat Industries (India) Pvt. Ltd.",India,AMS-ID;,UNKNOWN,818482.0,66698.0
319,VCS_1071,Jatropha Agroforestry Senegal,Senegal,AR-ACM0003;,UNKNOWN,1742.0,480.0
320,VCS_1072,Cepco Wind Power Project in Rajasthan,India,ACM0002;,UNKNOWN,36425.0,36721.0
321,VCS_1018,Wind power project in Tamil Nadu by SWPPL,India,ACM0002;,UNKNOWN,417964.0,312566.0
322,VCS_1032,Xundian Jinfeng 12.6MW Hydropower Project,China,AMS-ID;,UNKNOWN,489120.0,295619.0
323,VCS_1033,Hubei Dangyang 25MW Biomass Power Project,China,ACM0006;,UNKNOWN,220782.0,190748.0
324,VCS_1034,Inner Mongolia Wutaohai South Phase II Wind Power Project,China,ACM0002;,UNKNOWN,356901.0,324840.0
325,VCS_1030,"Fuel Switch to Renewable Biomass for Thermal Use at Metrolina Greenhouses, Inc. Commercial Greenhouse Facility",United States of America,AMS-IC;,UNKNOWN,23142.0,22012.0
326,VCS_1037,"Guazhou Beidaqiao No.1 Wind Farm Project in Gansu Province, China",China,ACM0002;,UNKNOWN,3476451.0,2474798.0
327,VCS_1021,Grid Connected Wind Power Project by M/s. D. J. Malpani in Rajasthan,India,AMS-ID;,UNKNOWN,80598.0,44652.0
328,VCS_394,Hebei Chongli Qingsanying 49.3MW Wind Farm Project,China,ACM0002;,UNKNOWN,121576.0,37926.0
329,VCS_395,Inner Mongolia Sunjiaying 50.25MW Wind Power Project,China,ACM0002;,UNKNOWN,831510.0,539519.0
330,VCS_396,Inner Mongolia Bayannaoer Chuanjingsumu 49.3MW Wind Power Project,China,ACM0002;,UNKNOWN,485180.0,280983.0
331,VCS_398,Heilongjiang Huanan Hengdaishan West Wind Power Project,China,ACM0002;,UNKNOWN,205508.0,34293.0
332,VCS_399,Heilongjiang Huanan Hengdaishan East Wind Power Project,China,ACM0002;,UNKNOWN,176382.0,101163.0
333,VCS_401,"Wastewater Treatment with Biogas Technology in Tapioca Processing Plant at Roi Et Flour Company Limited, Thailand",Thailand,AMS-ID; AMS-IIIH;,UNKNOWN,80552.0,59825.0
334,VCS_374,"Capacity enhancement for export of surplus power to  grid at Lakshmipuram, Andhra Pradesh, India",India,ACM0006;,UNKNOWN,10944.0,7335.0
335,VCS_375,"GEPL Biomass energy generation project at Faridabad, Haryana",India,AMS-IC;,UNKNOWN,158940.0,14419.0
336,VCS_376,"Positive Climate Care 8.25 MW Bundled Wind Power Project Activity by Savita Oil Technologies Limited in Hassan, Karnataka, India.",India,AMS-ID;,UNKNOWN,195327.0,137982.0
337,VCS_377,"11.60 MW Bundled grid-connected wind electricity generation project at Tirunelveli, Tamil Nadu, India",India,AMS-ID;,UNKNOWN,118344.0,68733.0
338,VCS_378,CGN Jilin Daan 49.5MW Wind Power Project,China,ACM0002;,UNKNOWN,232140.0,119656.0
339,VCS_379,7.85 MW Bundled Wind Power Project in Southern India,India,AMS-ID;,UNKNOWN,47082.0,25806.0
340,VCS_387,Electricity generation by utilization of waste heat from calcined petroleum coke production process,India,ACM0012;,UNKNOWN,164677.0,306158.0
341,VCS_388,Fuel Switch to Renewable Biomass for Thermal Use at MAG Commercial Greenhouse Facility,United States of America,AMS-IC;,UNKNOWN,39684.0,25256.0
342,VCS_385,Saldanha Small Hydroelectric Project,Brazil,AMS-ID;,UNKNOWN,84177.0,48258.0
343,VCS_390,Utilization of waste gas heat for power generation,India,ACM0012;,UNKNOWN,91338.0,67902.0
344,VCS_315,"8.75 MW Bundled Wind Power Project in Maharashtra, India.",India,AMS-ID;,UNKNOWN,52716.0,40279.0
345,VCS_316,PARAMONGA BAGASSE BOILER PROJECT,Peru,AM0036;,UNKNOWN,123136.0,370392.0
346,VCS_338,"Methane Recovery Project Praktijkcentrum Sterksel, North Brabant, The Netherlands","Netherlands, Kingdom of the",AMS-IC; AMS-IIID;,UNKNOWN,17440.0,42452.0
347,VCS_340,"Upgradation, Operation and Maintenance of 200 TPD Composting facility at Okhla, Delhi",India,AMS-IIIF;,UNKNOWN,8525.0,9203.0
348,VCS_341,União and Dois Companheiros fuel switching project,Brazil,AMS-IE;,UNKNOWN,120168.0,71350.0
349,VCS_346,Wind power project by GFL in Gudhepanchgani,India,ACM0002;,UNKNOWN,103236.0,36976.0
350,VCS_349,"8.35 MW Wind Power Project at Guddarangavana Halli, District Chitradurga, State Karnataka, India.",India,AMS-ID;,UNKNOWN,187748.0,183394.0
351,VCS_350,Energy efficiency and fuel switch project at Welspun India Limited,India,AMS-IID;,UNKNOWN,70262.0,38236.0
352,VCS_351,"Bundled grid-connected wind electricity generation project identified as Bundle E5 in Maharashtra and Tamil Nadu, India",India,AMS-ID;,UNKNOWN,92080.0,64630.0
353,VCS_352,"FUEL SWITCHING AT ATOCONGO CEMENT PLANT AND NATURAL GAS PIPELINE EXTENSION, CEMENTOS LIMA, PERU",Peru,ACM0003;,UNKNOWN,260000.0,55187.0
354,VCS_357,"7.50 MW Bundled grid-connected wind electricity generation project in Tamil Nadu and Karnataka, India",India,AMS-ID;,UNKNOWN,44940.0,24474.0
355,VCS_358,"8.92 MW Bundled grid-connected wind electricity generation project in Erode and Coimbatore districts of Tamil Nadu, India",India,AMS-ID;,UNKNOWN,59512.0,58039.0
356,VCS_359,"9.20 MW Bundled Grid-Connected wind electricity generation project in Tamil Nadu, India",India,AMS-ID;,UNKNOWN,61380.0,52810.0
357,VCS_360,"5.65 MW Bundled grid-connected wind electricity generation project in Tamil Nadu and Karnataka, India",India,AMS-ID;,UNKNOWN,47652.0,37812.0
358,VCS_362,"Grid-connected wind electricity generation project identified as Project E6 in Maharashtra, India",India,AMS-ID;,UNKNOWN,37756.0,22226.0
359,VCS_363,Caldere Hydro Power Plant Project,Türkiye,AMS-ID;,UNKNOWN,189000.0,174234.0
360,VCS_364,Bundled 15 MW Wind Power Project in India,India,AMS-ID;,UNKNOWN,33019.0,10332.0
361,VCS_367,Kitroongruang Biogas Energy Project,Thailand,ACM0014;,UNKNOWN,51984.0,35554.0
362,VCS_355,Inner Mongolia Baotou Bayin Wind Power Project,China,ACM0002;,UNKNOWN,1502034.0,493196.0
363,VCS_371,Guangdong Lankou 26MW Hydro Power Project,China,ACM0002;,UNKNOWN,627813.0,448118.0
364,VCS_372,"13.21 MW Bundled grid-connected wind electricity generation project in Coimbatore and Erode districts of Tamil Nadu, India",India,AMS-ID;,UNKNOWN,122856.0,86800.0
365,VCS_1128,Hangjin Yihewusu Phase I 49.5MW Wind Power Project,China,ACM0002;,UNKNOWN,876555.0,692208.0
366,VCS_282,"Waste Heat Recovery for Elemental Process for 30 MVA Calcium Carbide Furnace at DCM Shriram Consolidated Ltd's Chemical Complex at Kota(Rajasthan), India",India,AMS-IIIQ;,UNKNOWN,87228.0,81100.0
367,VCS_283,"Azhu Hydro Power Project in Guizhou Province, China",China,ACM0002;,UNKNOWN,424260.0,552223.0
368,VCS_284,"Wengyuan 20MW Hydro Power Project in Guizhou Province, China",China,ACM0002;,UNKNOWN,43650.0,119265.0
369,VCS_286,UHE Mascarenhas Power Upgrading Project,Brazil,ACM0002;,UNKNOWN,50466.0,29903.0
370,VCS_287,Susbtitution of coal with jute biomass residue (caddies) in the steam generating boiler for use onsite.,India,AMS-IC;,UNKNOWN,27825.0,26609.0
371,VCS_293,Rice husk fired boiler of 6 ton capacity for process steam generation at Sukhbir,India,AMS-IC;,UNKNOWN,49688.0,42643.0
372,VCS_294,Jiangsu Rudong Lingyang Wind Power Project,China,ACM0002;,UNKNOWN,394104.0,165760.0
373,VCS_342,Hsikou Hydro Power Project,Taiwan,AMS-ID;,UNKNOWN,72454.0,107659.0
374,VCS_295,Erbaqu Small Hydropower Project  in Gansu Province,China,AMS-ID;,UNKNOWN,102399.0,40293.0
375,VCS_296,Energy from renewables,India,AMS-ID;,UNKNOWN,12384.0,9591.0
376,VCS_298,"Aryan Coal 15 MW Wind Project in Maharashtra, India",India,AMS-ID;,UNKNOWN,190528.0,125819.0
377,VCS_299,"Positive Climate Care 2.5 MW Grid connected Wind Power Project Activity by Ms. Aishwarya Rai in Jaisalmer, Rajasthan, India",India,AMS-ID;,UNKNOWN,17756.0,12390.0
378,VCS_300,"Positive Climate Care 2.5 MW Grid connected Wind Power Project Activity by Ms. Aishwarya Rai in the state of Maharashtra, India",India,AMS-ID;,UNKNOWN,15876.0,11296.0
379,VCS_301,"Positive Climate Care 0.70 MW Wind Power Project Activity by Umedica Laboratories in the state of Gujarat, India.",India,AMS-ID;,UNKNOWN,4224.0,3007.0
380,VCS_302,"Positive Climate Care 2.5 MW Wind Power Project Activity by Rajesh Construction Company Limited in Chitradurga, Karnataka, India.",India,AMS-ID;,UNKNOWN,43048.0,48861.0
381,VCS_303,"Positive Climate Care 9.75 MW Bundled Wind Power Project Activity by Savita Oil Technologies Ltd. & its group companies in the state of Maharashtra, India",India,AMS-ID;,UNKNOWN,92880.0,69199.0
382,VCS_280,Yulong Tongli WHR Project,China,ACM0012;,UNKNOWN,54519.0,13529.0
383,VCS_289,"25.6 MW grid connected Wind Power based electricity generation project in Karnataka, India",India,ACM0002;,UNKNOWN,23487.0,29557.0
384,VCS_305,4.5 MW bundled wind power project,India,AMS-ID;,UNKNOWN,8820.0,16546.0
385,VCS_306,"8.5 MW Wind Energy Project by KS Oils Limited, India",India,AMS-ID;,UNKNOWN,16670.0,25453.0
386,VCS_307,Daegu Bangcheon-Ri Landfill gas CDM Project,"Korea, Republic of",ACM0001;,UNKNOWN,809744.0,292467.0
387,VCS_313,"Macaohe 9.8MW  hydro power project in Guizhou Province, China",China,ACM0002;,UNKNOWN,26969.0,20585.0
388,VCS_325,Lugouhe Hydropower Station Project,China,AMS-ID;,UNKNOWN,113568.0,65894.0
389,VCS_326,Jinti Hydropower Station Project,China,AMS-ID;,UNKNOWN,86630.0,68615.0
